Diameter,Time
5.624619,28.59832
5.624268,28.61677
5.623367,28.63534
5.660233,28.65433
5.69519,28.67424
5.694778,28.69254
5.689865,28.71088
5.704056,28.73041
5.692505,28.74898
5.680038,28.76827
5.654984,28.78741
5.636719,28.80775
5.636215,28.82631
5.902969,28.84527
5.810135,28.86418
5.812057,28.8833
5.818222,28.90222
5.760666,28.92157
5.736618,28.94132
5.727051,28.96028
5.735001,28.97836
5.73671,28.99677
5.736542,29.01778
5.729431,29.03785
5.737228,29.05808
5.765533,29.0772
5.752045,29.09616
5.751022,29.11533
5.724991,29.13419
5.738663,29.15375
5.75145,29.1735
5.753723,29.19308
5.755524,29.21224
5.758316,29.23165
5.776657,29.25073
5.780151,29.2704
5.807129,29.28922
5.779556,29.30826
5.781174,29.32725
5.781189,29.34624
5.747101,29.36419
5.616196,29.38327
5.638336,29.40294
5.754089,29.42238
5.799408,29.44268
5.782211,29.46243
5.780899,29.48112
5.780609,29.50015
5.761475,29.51921
5.743423,29.53819
5.742615,29.55715
5.743286,29.57623
5.722366,29.59548
5.746552,29.61417
5.720261,29.63307
5.731232,29.65384
5.717178,29.67328
5.717758,29.69138
5.719025,29.71035
5.730865,29.72945
5.748016,29.74824
5.749054,29.76757
5.759354,29.78688
5.758102,29.80547
5.760452,29.82444
5.746933,29.8441
5.743622,29.86567
5.741714,29.88515
5.736893,29.90371
5.645966,29.92339
5.68634,29.94217
5.737,29.9612
5.723953,29.97911
5.728317,29.99779
